12761:17,245,402,564,500,363,508,76,1099,262
12766:70,226,508,17,81,616,780,1888,1535,1023
12767:533,311,5975,8772,7622,13420,3034,7926,306,2051
12773:7548,69111,3484,34184,9397,2194,55267,5165,26138,52311
12779:17339,44254,39851,23317,48076,6202,22689,1765,29604,48599
12780:616,103,3233,518,17,542,15,8,508,245
12794:654,363,17,518,616,486,76,58,302,8
12795:654,17,616,58,518,84,29,8,650,736
12796:1913,76,17,508,1023,226,354,70,131,616
12799:290,46545,17,302,654,76,616,58,8,866
12804:17,542,518,1023,84,354,15,616,496,8
12807:533,311,5975,8772,7622,13420,3034,7926,306,2051
12811:48,899,17,245,891,1119,875,518,496,84
12836:616,17,542,518,302,654,1196,1511,8,101
12841:654,8,29,76,302,84,58,17,616,650
12852:29,84,58,8,17,302,654,616,76,650
12860:654,17,616,58,518,84,29,8,650,736
12885:17,58,302,364,616,564,62,654,15,32
12892:302,17,58,654,616,162,29,564,1535,1245
12898:17,15,302,58,654,616,518,61,486,542
12902:12294,17316,5975,1337,14814,7524,11590,6977,7622,8772
12912:84,17,486,616,654,302,1102,542,736,564
12918:302,654,17,616,518,650,8,285,486,29
12928:899,17,1187,245,131,496,76,1023,508,650
12931:3420,167,53448,835,53077,56176,21949,84,32320,55051
12934:616,58,542,15,17,322,568,654,787,8
12939:1382,616,262,226,431,1372,834,947,4148,94
12956:866,361,238,698,262,2139,500,358,409,901
12967:29,76,8,302,616,58,84,654,17,866
12970:17,616,302,58,182,29,654,891,62,322
12985:654,3039,787,5512,3001,17,9790,283,11539,302
12986:302,616,564,542,654,356,17,8,58,289
12991:17,76,650,302,542,8,654,62,616,65
12998:17,654,322,58,302,15,61,84,94,70
13004:564,17,508,1535,542,500,1239,2302,546,1410
13019:3484,2194,500,2139,4292,542,1987,40,327,3717
13024:17,302,654,76,616,58,8,866,84,29
13025:76,29,8,84,58,616,17,302,654,650
13039:17,302,226,1023,70,1535,518,654,616,787
13040:81,140,1749,1888,2967,7211,226,5355,380,1023
13050:17,302,654,76,616,58,8,866,84,29
13060:17,302,654,76,616,58,8,866,84,29
13062:14636,8,4300,518,656,939,2031,4613,2656,84
13071:4755,1352,508,189,1923,1712,3107,84,20806,12990
13080:4784,1144,52642,40888,86137,121481,63072,104607,17,302
13081:17,302,58,654,616,29,8,190,289,650
13087:245,1405,17,61,364,32,94,654,616,402
13092:518,17,58,1405,542,654,3233,1126,289,486
13094:17,616,302,650,508,58,8,15,542,518
13106:1701,76148,719,1002,5582,7405,77776,736,21438,110733
13109:302,17,58,650,787,616,542,518,8,1102
13110:17,1196,76,486,654,4181,616,32,542,15
13116:9043,327,62,76,347,1471,238,226,698,2848
13152:1097,76,17,1119,81,302,8392,616,654,363
13153:58,654,616,17,302,554,542,518,8,650
13177:616,103,3233,518,17,542,15,8,508,245
13179:302,616,564,542,654,356,17,8,58,289
13192:873,931,1276,431,4697,1539,219,718,4194,1825
13195:1276,17,8,616,650,364,302,61,1535,409
13226:55388,46537,83388,83624,111734,17,302,654,76,616
13233:17,302,654,518,616,58,29,8,358,32
13259:14889,17,302,654,76,616,58,8,866,84
13264:866,29,76,616,8,654,58,84,17,302
13269:17,302,654,76,616,58,8,866,84,29
13280:17,654,302,518,58,101,1511,245,289,564
13285:17,654,518,70,84,354,302,616,15,289
13289:508,65,1546,3112,17,31315,698,16995,38434,1344
13295:17,616,15,650,654,787,302,58,62,554
13296:924,500,542,302,301,17,736,3977,565,70
13307:616,12128,402,508,1772,7841,1693,568,654,7184
13312:17,829,302,354,4187,9482,650,616,58,94
13319:17,302,654,76,616,58,8,866,84,29
13325:1592,12508,175,4190,901,3277,441,26722,17,2155
13335:616,17,542,518,302,654,1196,1511,8,101
13339:3672,13667,5545,5522,11199,10492,247,37869,9289,7021
13353:32,8,654,302,518,486,3505,6828,70,138
13367:15558,72988,21903,22036,22215,188,2135,2351,15064,8111
13375:17,302,654,76,616,58,8,866,84,29
13377:17,58,542,787,654,289,518,8,402,650
13380:32752,15089,17,302,654,76,616,58,8,866
13387:2194,3484,87381,870,1168,752,554,3131,8384,3599
13392:9286,66642,1227,42128,74106,75019,25481,75256,23964,8772
13414:17,654,302,1102,84,8,564,1023,518,616
13425:17985,2001,50037,3144,8359,230,1348,72177,302,1780
13432:2018,17,239,899,947,15,245,322,2107,28846
13434:774,2696,2403,2714,3506,245,899,947,970,3207
13435:931,65,17,3233,1126,3162,654,327,1125,9080
13436:976,27135,18704,3375,95819,4275,3652,25174,8213,542
13444:518,17,542,302,616,736,15,8,999,486
13445:302,616,564,542,654,356,17,8,58,289
13447:11404,5477,22182,17,302,654,76,616,58,8
13459:616,508,654,518,17,650,81,302,65,76
13464:168,8860,984,16956,719,9874,7711,1400,135,8733
13466:17,245,518,8,15,1050,1987,84,1403,2200
13467:17,616,654,86,861,554,902,14518,322,946
13469:654,84,302,58,650,1102,301,29,518,8
13470:18920,6951,5319,1997,6311,7926,39399,33228,1337,16361
13504:58,8,17,654,518,289,84,302,616,1102
13506:9331,43027,1050,19370,12817,4262,3288,5928,89732,5862
13511:654,17,616,302,564,650,483,8,1476,76
13525:118,33307,60363,35249,46013,27696,1978,37225,40376,40800
13526:168,1326,297,719,76,574,3789,4873,984,135
13530:564,508,17,986,500,1468,302,1326,76,656
13533:302,616,17,518,15,8,654,84,58,861
13534:42665,13516,32975,17,302,654,76,616,58,8
13535:840,3196,157,10541,197,2548,8069,5627,8934,4755
13564:654,363,17,518,616,486,76,58,302,8
13568:4697,65,327,508,302,17,131,76,61,32
13584:61,15,654,17,32,302,402,58,301,322
13590:17,302,654,76,616,58,8,866,84,29
13596:508,2200,17,84,8,518,1644,81,226,902
13602:654,17,616,302,564,650,483,8,1476,76
13607:70,302,17,1023,654,354,542,616,58,76
13613:302,654,17,616,518,650,8,285,486,29
13618:1097,7556,6304,5262,1335,9250,14514,6463,12092,8077
13632:696,35504,429,654,4210,4032,616,18903,302,71771
13633:554,530,1804,3160,4669,2469,10247,15370,32199,2542
13634:654,616,162,302,17,787,8,58,29,32
13643:15479,19062,5738,17,302,654,76,616,58,8
13657:22506,2955,65,32,165,5000,736,7132,1382,36547
13665:17,302,650,654,616,542,58,103,518,224
13666:302,654,616,76,17,508,245,518,15,58
13696:17,654,518,70,84,354,302,616,15,289
13700:17,1102,8,518,654,302,1023,736,301,902
13701:616,76,245,508,787,17,1405,902,542,736
13710:168,719,801,574,5480,760,984,1326,1460,8860
13723:2089,36957,603,49287,535,4926,12720,508,48195,5975
13752:46738,14486,7278,70522,60279,17,302,654,76,616
13758:17,1535,518,616,84,508,8,654,899,32
13761:354,301,70,1405,542,1410,1934,302,4444,46145
13770:873,931,1276,431,4697,1539,219,718,4194,1825
13781:51741,921,80287,17,302,654,76,616,58,8
13782:650,564,32,224,245,616,15,76,542,508
13784:2654,14119,24175,30697,38716,36290,50764,20216,64564,11634
13806:361,17,654,302,518,8,58,29,354,1102
13812:101852,69100,650,208,138,354,245,302,616,5140
13813:518,17,65,8,15,58,542,103,1405,4268
13831:13688,1344,616,5553,76,4268,25793,1732,62,84
13835:2638,20467,361,13420,1995,866,8818,546,13083,254
13841:302,616,564,542,654,356,17,554,8,58
13871:168,463,719,984,1400,135,16956,2642,4877,8860
13874:17,302,654,76,616,58,8,866,84,29
13876:58,86055,1102,6,837,301,2268,902,27325,10402
13883:616,654,302,17,564,542,518,101,285,8
13884:58,17,616,654,302,289,29,554,86,564
13892:6759,1344,262,1730,20924,8011,2265,173,7620,84411
13893:8772,10981,4671,10180,4310,11590,2543,13998,203,18802
13900:650,616,654,6,58,76,7303,901,483,302
13912:4,14688,564,10048,69703,13885,18452,14890,58654,2139
13918:2934,10158,9629,11644,398,552,6507,32850,27811,11588
13924:17,654,302,301,84,787,8,1102,616,289
13953:17,10039,2139,354,302,654,1744,58,616,289
13956:44741,15947,17,302,654,76,616,58,8,866
13961:9289,189,3172,3737,7021,19871,247,1495,3992,3372
13964:518,17,58,1405,542,654,3233,1126,289,486
13995:3060,3282,7087,27335,15078,84220,11847,10882,40831,33265
14003:29,84,58,8,17,302,654,616,76,650
14014:36771,26540,83106,8,6535,1804,3223,1126,422,24968
14015:17,302,654,76,616,58,8,866,84,29
14024:654,8,29,76,302,58,84,17,616,650
14034:17,302,654,76,616,58,8,866,84,29
14040:17,616,15,58,61,245,131,65,4364,1405
14056:12014,41139,45018,17,302,654,76,616,58,8
14057:17,245,15,616,508,999,353,1511,656,61
14058:58,654,17,650,690,302,616,238,224,1196
14065:698,81,14444,986,616,70,17,76,1884,194
14068:245,17,4268,518,1987,58,616,650,65,15
14069:616,17,15,542,486,58,302,1535,8,29
14084:302,654,29,58,616,17,542,239,15,162
14087:29,84,58,8,17,302,654,616,76,650
14088:327,1077,14259,4671,17,283,9435,1119,311,84
14095:17,302,654,76,616,58,8,866,84,29
14112:58,8,17,654,518,289,84,302,616,1102
14120:17,616,564,61,285,302,15,58,245,8
14128:1175,3,4996,8,1476,1136,15228,1587,1126,354
14139:542,17,58,654,273,289,238,656,302,616
14142:1131,47372,23370,375,2946,14328,397,29560,47198,45028
14147:17,302,654,76,616,58,8,866,84,29
14148:25620,22155,19845,268,36128,985,1217,31367,11025,3631
14151:5807,2400,17855,47902,48832,48905,8226,57108,63371,61286
14176:654,17,616,58,518,84,29,8,650,736
14210:402,238,542,17,94,364,245,1987,564,15
14211:364,650,17,518,245,8,84,616,542,15
14219:3137,81,15535,8617,9790,30662,13596,22689,687,1749
14247:17,1023,518,302,616,654,736,84,496,1102
14293:17,654,302,1102,58,8,542,616,1511,518
14299:518,8,616,17,302,542,84,245,6,654
14314:17,84,518,302,114,8,1023,654,1102,6
14321:78283,3764,105633,32,24790,22579,107083,32909,48,42527
14330:17,518,8,616,542,302,58,787,1023,62
14336:76,1787,2778,866,361,3847,6690,698,30317,20455
14347:81,226,986,780,5767,3137,754,731,1884,2967
14371:40,17,262,813,76,3288,698,302,361,58
14386:36187,52219,58717,182,94915,17,302,654,76,616
14397:1136,102740,472,19188,6205,41673,294,1086,15430,102800
14407:518,17,8,245,1405,654,58,76,302,15
14422:11083,65532,17,302,654,76,616,58,8,866
14436:58,61,302,542,17,101,616,84,654,32
14445:17,518,138,76,787,542,245,1511,15,650
14446:224,58,17,654,182,650,138,302,1196,62
14455:12095,21729,5138,1104,32353,41131,18798,12201,87511,14540
14470:17,518,654,616,542,354,364,58,245,302
14473:168,719,5738,984,463,1460,2642,574,2103,9265
14508:17,302,654,76,616,58,8,866,84,29
14509:17,245,616,518,15,65,1744,327,656,131
14517:7608,9655,55482,4072,3855,98723,1592,54181,508,7312
14522:542,616,302,32,15,654,564,1535,238,58
14524:76,698,302,81,17,1987,654,508,787,2275
14536:168,719,1326,8860,4940,661,2318,135,10267,2634
14554:5437,656,90238,15162,670,5602,39,162,15697,1690
14568:58,654,302,162,542,17,616,245,554,564
14576:508,302,8,17,70,902,58,1023,616,15
14582:8,58,61,542,944,518,17,616,787,84
14590:17,483,302,654,1511,616,490,6,15,58
14591:1535,17,70,616,8,508,15,226,542,564
14601:37415,74319,110399,17,302,654,76,616,58,8
14613:29,76,8,302,616,58,84,654,17,866
14615:17,302,654,76,616,58,8,866,84,29
14619:34772,17,59544,22,813,2492,7409,56692,69619,1471
14629:16941,14170,15112,14330,115613,89667,47399,6453,1102,118022
14639:1913,76,17,508,1023,226,354,70,131,616
14640:866,361,238,698,262,2139,500,358,409,901
14652:654,84,302,58,650,1102,301,29,518,8
14676:654,84,302,58,650,1102,301,29,518,8
14681:1176,20836,24467,7627,1546,14966,16701,29543,2717,28227
14695:58,140,76,650,262,787,780,1126,17,616
14697:6303,698,826,2139,40,76,425,986,358,25737
14701:518,17,15,8,787,32,486,29,131,302
14712:8066,131,29,301,245,616,1382,3841,1002,226
14717:81,780,3739,14825,71467,8588,15535,229,3137,30662
14719:654,17,302,8,58,1102,29,289,616,76
14721:669,30815,8322,13077,13647,49095,9674,51232,49574,6856
14737:17,616,1196,654,302,486,58,4032,4414,1023
14752:17,302,654,76,616,58,8,866,84,29
14755:518,17,8,245,1405,654,58,76,302,15
14759:654,84,302,58,650,1102,301,29,518,8
14764:11786,46667,2139,1729,47411,9059,12133,110969,99096,31311
14767:9354,33562,12548,13335,20288,39673,27291,105330,1069,116797
14771:226,616,902,15,8,17,542,1535,736,1405
14776:616,302,17,486,542,736,518,654,15,6
14784:2139,1326,8860,76,2275,901,358,238,262,564
14788:84,17,518,486,616,1102,302,654,542,736
14791:168,719,984,1230,8860,2685,574,1528,5557,1867
14793:81,2435,986,3423,8617,262,1884,1888,2967,140
14794:654,84,302,58,650,1102,301,29,518,8
14822:1023,1136,34779,32708,60066,72705,2045,1544,109017,624
14824:1002,1744,245,441,710,16332,1065,4513,3976,1072
14862:8,17,542,616,787,654,6,15,518,103
14863:3039,238,58,8,518,3,45,17,15413,12884
14864:29,84,58,8,17,302,654,616,76,650
14865:518,17,616,486,542,15,364,1196,1549,654
14874:17,302,58,84,1102,29,616,8,518,736
14879:5145,2548,16715,1526,931,2048,73826,65,1382,245
14881:168,2153,1326,5480,984,76,7838,302,508,3789
14883:84,17,5517,30,899,62,718,10511,472,891
14906:81,22689,986,6202,262,226,3423,1498,48076,8283
14923:17,302,654,76,616,58,8,866,84,29
14924:5117,103,61,245,2302,15,542,2200,17,1471
14933:465,5554,840,3196,27094,18897,5111,197,4179,4626
14934:984,5480,2642,11255,3737,135,2153,21008,16305,19530
14960:1069,546,859,317,542,3081,2139,1730,3005,564
14964:418,17,2149,542,891,302,650,8,873,1804
14967:1023,947,49719,6435,12670,1608,2068,41097,3162,97
14982:650,190,654,76,58,302,17,616,1196,2185
14992:780,140,81,17,226,616,101,302,29,654
15002:8908,22163,4236,20713,24338,52792,5377,22926,12869,27944
15024:616,402,364,58,518,409,15,654,1405,1196
15025:716,1057,1086,1382,23563,891,249,2030,2944,36903
15027:17,616,15,518,61,76,94,58,654,364
15043:17,302,654,76,616,58,8,866,84,29
15044:268,12201,20311,84,1709,7518,8730,41525,4499,4802
15051:17,302,654,76,616,58,8,866,84,29
15066:17,542,518,1023,84,354,15,616,496,8
15068:378,17,7006,15,76,542,1382,902,3162,508
15073:302,654,17,354,616,518,508,4697,15,1023
15076:36092,36272,40690,87966,30644,17593,873,121691,121709,17
15079:654,616,302,58,17,861,2939,518,76,29
15101:51244,6906,60771,2406,83226,45123,5693,25066,17,302
15104:3089,42654,693,22639,65411,7871,17984,422,73090,22765
15106:17,302,84,8,58,518,654,1102,285,363
15113:861,302,58,30911,654,650,17,15,268,1196
15130:17,302,654,76,616,58,8,866,84,29
15131:39390,2150,18129,7667,1419,45926,11101,29064,6674,13585
15135:518,364,542,15,486,1405,61,245,94,32
15166:76,564,8,518,58,542,650,654,787,736
15176:17,302,654,76,616,58,8,866,84,29
15177:17,654,302,301,84,787,8,1102,616,289
15178:518,17,8,1109,578,31938,18142,5343,44632,493
15187:1606,46312,9160,27401,2579,47275,2140,5149,2255,8587
15189:1765,29604,48599,10952,105,116887,5076,6162,10902,71824
15201:7782,2976,100908,26344,8047,59641,22686,55749,15774,999
15207:1535,17,70,616,8,508,15,226,542,564
15211:245,17,364,15,1405,931,564,402,6,353
15214:29,302,84,8,58,17,654,616,76,650
15216:9101,20997,8,9354,96461,1709,2880,75657,605,1352
15221:17,616,974,58,518,8,564,654,84,787
15224:616,518,65,302,17,6,238,8,861,1987
15253:17,542,518,1023,84,354,15,616,496,8
15278:518,302,15,2193,17,616,496,654,1511,1023
15280:698,4,8574,41249,564,3105,15278,14890,13555,11629
15288:654,84,302,58,650,1102,301,29,518,8
15289:17,245,8,61,518,616,84,542,58,76
15297:873,931,1276,431,4697,1539,219,718,4194,1825
15302:17,29,302,84,642,2030,15,554,616,654
15303:69,1917,3440,12597,38690,93408,105988,3711,27678,1410
15306:17,302,654,76,616,58,8,866,84,29
15308:1370,6913,107,15055,4617,7210,28028,4042,36069,1568
15313:669,225,4292,7680,1592,2983,924,5184,98,1989
15333:302,616,17,58,6,486,518,1405,542,654
15340:654,17,616,58,518,84,29,8,650,736
15352:17,654,616,542,861,58,402,162,29,564
15357:4600,148,119521,66565,111624,2048,108938,2793,121381,4755
15366:302,17,58,518,650,616,8,486,32,15
15375:58,8,17,654,518,289,84,302,616,1102
15378:76,11367,245,26180,25531,6690,11884,40544,7341,10110
15380:59675,25365,24660,27732,11015,73907,7821,18996,46606,69899
15385:518,17,542,654,616,58,61,1023,15,302
15388:17,518,616,302,84,736,8,1405,1535,787
15394:616,15,81,780,17,564,1511,508,518,650
15404:76,302,17,58,650,616,15,364,32,29
15420:17,1023,518,302,616,654,736,84,496,1102
15421:23387,3,17,302,194,17715,8,834,803,363
15433:1405,17,518,1023,61,245,354,15,58,2944
15434:2312,2439,32863,13137,23595,27209,38773,47346,38180,82402
15441:302,29,39,1476,394,407,100560,19357,238,2014
15442:81,226,4194,262,542,302,17,1749,1023,70
15448:226,16763,5103,76017,5355,4021,17,302,654,76
15451:518,616,15,486,787,302,654,8,1511,902
15466:17,302,654,76,616,58,8,866,84,29
15469:10178,3378,186,22713,13658,13192,97390,38292,70,77977
15470:2215,11539,1455,3039,17331,95581,21127,14210,36622,19731
15476:518,542,616,17,15,554,301,188,787,302
15477:518,616,542,302,1405,654,8,1511,2193,2172
15490:168,719,2715,1460,1326,5738,1205,2318,2337,4453
15495:17,654,302,616,285,58,101,650,518,61
15496:245,17,15,8,103,616,650,94,219,70
15503:518,119,1405,103,2200,245,17,15,999,656
15524:361,17,654,302,518,8,58,29,236,354
15525:17,654,302,616,285,58,101,650,518,61
15534:441,1002,508,710,3506,1065,245,70,3618,1410
15541:17,302,654,76,616,58,8,866,84,29
15551:17,616,302,58,182,29,654,650,891,62
15567:17,302,58,84,1102,29,616,8,518,736
15587:25481,23964,8275,3522,18338,26509,11270,214,9286,2139
15591:1744,1002,710,1382,1065,17,16036,508,8,1446
15599:61,518,8,15,364,542,101,17,616,486
15600:17,302,654,76,616,58,8,866,84,29
15601:1402,29990,2030,17,302,654,76,616,58,8
15604:654,302,17,58,1239,190,61,650,29,861
15608:17,245,616,518,15,65,1744,327,656,131
15609:58,302,650,1050,29,17,654,616,1245,1140
15621:168,8860,719,984,463,7838,661,1230,5480,16305
15625:542,518,58,616,302,736,15,8,654,650
15631:34973,118705,17,302,654,76,616,58,8,866
15640:17,302,787,8,84,518,58,236,616,76
15648:4671,311,8759,2543,2215,11855,4625,8772,9435,862
15654:616,15,81,780,17,564,1511,508,518,650
15666:29,84,58,8,17,302,76,654,616,650
15671:17,302,654,76,616,58,8,866,84,29
15690:3704,17,616,931,245,8,1023,70,891,378
15715:10801,17667,62285,8011,2446,698,15067,849,14960,82898
15724:486,17,616,58,654,542,1140,11888,642,1196
15725:669,5283,64076,19528,36432,29985,46446,53563,16035,87555
15737:17,654,518,70,84,354,302,616,15,289
15752:654,84,302,58,650,1102,301,29,518,8
15760:578,6868,19233,21929,6511,1822,30301,151,7477,3067
15773:654,363,17,518,616,486,76,58,302,8
15774:168,8860,1326,7711,719,984,7225,352,5738,175
15782:8,518,84,378,17,1102,902,114,654,76
15794:6582,2615,1614,4181,43591,699,2512,18294,109585,493
15809:1267,245,94,61,2980,364,1987,4798,131,1405
15835:8,109446,29867,2068,1089,9505,2538,11383,3162,2927
15857:17,245,402,564,500,363,508,76,1099,262
15858:17,10039,2139,354,302,654,1744,58,616,289
15860:2318,719,661,984,1326,2153,564,2259,76,1528
15866:302,616,17,15,650,542,8,58,486,518
15882:17,302,654,518,616,58,29,8,358,32
15889:950,15924,24234,2893,40762,46049,52850,31084,72329,72172
15890:6102,13186,1119,1405,2030,1202,29,28140,113497,17424
15908:9289,8321,247,11563,45956,15685,17898,17567,3471,61049
15914:17,518,61,542,787,58,8,616,15,1511
15917:17,654,518,58,616,302,354,363,8,285
15918:616,61,364,654,542,17,302,15,58,245
15935:58,17,616,654,542,518,285,62,650,1196
15940:17,654,302,616,285,58,101,650,518,61
15950:11644,9629,17,238,398,616,302,2447,5598,8
15963:861,302,58,616,17,654,1684,101,354,2979
15977:518,327,787,101,656,17,1405,654,616,188
15988:29,84,58,8,17,302,76,654,616,650
15999:568,302,17,616,518,29,901,542,1471,155
16008:293,5395,11603,3234,13171,22912,26992,29245,32365,35615
16017:564,17,508,327,76,2139,1023,542,650,1382
16020:17,302,654,76,616,58,8,866,84,29
16021:873,931,168,1276,719,431,4697,1539,2715,1460
16043:29,76,302,8,58,84,616,17,654,650
16062:17,302,654,76,616,58,8,866,84,29
16065:17,58,29,8,650,302,787,1403,616,6
16074:61929,74280,944,11822,33358,93336,395,38382,85935,7194
16088:654,616,58,302,61,155,17,32,364,542
16093:302,17,15,616,518,58,238,542,245,654
16097:4146,10692,8783,6901,76,2528,12093,8129,48431,2354
16099:5538,5016,61436,32521,4194,546,7444,44797,8009,3345
16112:302,616,650,394,654,58,17,62,29,8
16113:302,654,17,616,518,650,8,285,486,29
16122:29,76,8,302,616,58,84,654,17,866
16132:13751,17396,4403,14013,262,1276,11549,97412,17,302
16137:21175,11333,1135,55613,11746,12961,7277,21786,47712,55554
16141:29,76,8,302,616,58,84,654,17,866
16151:58,616,650,15,508,76,245,8,302,17
16167:17,616,364,81,70,654,5767,780,15,508
16169:26253,7562,25154,8596,33804,8842,9092,12068,23603,17773
16185:353,245,17,616,364,65,61,32,94,654
16186:17,302,654,76,616,58,8,866,84,29
16187:17804,83312,34813,1322,14937,6753,34488,44805,1382,68789
16192:1989,19244,36401,45791,9961,85292,23317,99734,17,302
16217:6097,984,5557,463,1400,2634,135,4394,574,297
16231:2318,719,661,984,1326,2153,564,2259,76,1528
16233:5928,34356,58494,17651,11810,23019,21124,23688,8064,59015
16234:168,5738,8860,574,2582,7711,9265,5480,463,76
16235:669,225,4292,7680,1592,2983,924,5184,98,1989
